,UID,cloudProdID,productID,shortID,colorNum,title,subtitle,category,type,currency,fullPrice,currentPrice,sale,TopColor,channel,short_description,rating,customizable,ExtendedSizing,inStock,ComingSoon,BestSeller,Excluded,GiftCard,Jersey,Launch,MemberExclusive,NBA,NFL,Sustainable,label,prebuildId,prod_url,color-ID,color-Description,color-FullPrice,color-CurrentPrice,color-Discount,color-BestSeller,color-InStock,color-MemberExclusive,color-New,color-Label,color-Image-url
421,d9fa37a0-3061-5bef-8af8-86f76cb2bdf3d9fa37a0-3061-5bef-8af8-86f76cb2bdf3,d9fa37a0-3061-5bef-8af8-86f76cb2bdf3,6ecb146d-4a3f-4a01-9eaa-afdc47974c21,afdc47974c21,1,Nike SuperRep Go 3 Flyknit Next Nature,Women's Workout Shoes,hiit,FOOTWEAR,USD,100,100.0,False,Desert Berry/Barely Rose/Elemental Pink/Sail,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The new Nike SuperRep Go 3 Flyknit is a radical design story rooted in innovation. Made with at least 20% recycled content by weight, the zoned Flyknit construction wraps your foot in 360 degrees of comfort and support. A finely ground, reclaimed foam midsole gives you responsive cushioning for high-impact training. The lightweight, packable design lets you keep them close, no matter where your next workout takes you.",4.3,False,False,True,False,False,False,False,False,False,False,False,False,True,IN_STOCK,,https://www.nike.com/t/superrep-go-3-flyknit-next-nature-womens-workout-shoes-hSZBdX/DH3393-600,d9fa37a0-3061-5bef-8af8-86f76cb2bdf3,Desert Berry/Barely Rose/Elemental Pink/Sail,100,100.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/36153704-7708-4cf1-9492-958ed1cf5e4c/image.jpg"
422,d9fa37a0-3061-5bef-8af8-86f76cb2bdf38b9b0fa7-8b06-57b4-8720-0c577b3d4cc1,d9fa37a0-3061-5bef-8af8-86f76cb2bdf3,6ecb146d-4a3f-4a01-9eaa-afdc47974c21,afdc47974c21,2,Nike SuperRep Go 3 Flyknit Next Nature,Women's Workout Shoes,hiit,FOOTWEAR,USD,100,100.0,False,Desert Berry/Barely Rose/Elemental Pink/Sail,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The new Nike SuperRep Go 3 Flyknit is a radical design story rooted in innovation. Made with at least 20% recycled content by weight, the zoned Flyknit construction wraps your foot in 360 degrees of comfort and support. A finely ground, reclaimed foam midsole gives you responsive cushioning for high-impact training. The lightweight, packable design lets you keep them close, no matter where your next workout takes you.",4.3,False,False,True,False,False,False,False,False,False,False,False,False,True,IN_STOCK,,https://www.nike.com/t/superrep-go-3-flyknit-next-nature-womens-workout-shoes-hSZBdX/DH3393-600,8b9b0fa7-8b06-57b4-8720-0c577b3d4cc1,Black/White/Metallic Silver,100,75.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/4f86671c-ff9b-4a1b-9907-7d5cae3d89a8/image.jpg"
423,e6769933-5384-5ace-9bdf-ac92ac438e11e6769933-5384-5ace-9bdf-ac92ac438e11,e6769933-5384-5ace-9bdf-ac92ac438e11,4fb914f5-5419-451b-940d-70396936f8ad,70396936f8ad,1,Nike Zoom Metcon Turbo 2,Men's Workout Shoes,hiit,FOOTWEAR,USD,150,150.0,False,Iron Grey/Black/Phantom/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The Nike Zoom Metcon Turbo 2 puts a shot of adrenalizing speed into your everyday workout. It combines stability and responsiveness in a lightweight package to help you move quickly during circuit training, high intensity intervals on the treadmill, a squeezed-in cardio workout on the way home whatever you choose. From the Zoom Air cushioning underfoot to the rope wrap at the instep, every detail is pared down to minimize weight while maximizing function and durability. Lighter, stronger materials are built for speed and strength.",4.4,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/zoom-metcon-turbo-2-mens-workout-shoes-qzmdn3/DH3392-004,e6769933-5384-5ace-9bdf-ac92ac438e11,Iron Grey/Black/Phantom/Black,150,150.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/87702efd-1157-49e2-834b-1f67b8ab8256/image.jpg"
424,e6769933-5384-5ace-9bdf-ac92ac438e11eda8480a-18dc-5782-9d28-a6478b77f3a2,e6769933-5384-5ace-9bdf-ac92ac438e11,4fb914f5-5419-451b-940d-70396936f8ad,70396936f8ad,2,Nike Zoom Metcon Turbo 2,Men's Workout Shoes,hiit,FOOTWEAR,USD,150,150.0,False,Iron Grey/Black/Phantom/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The Nike Zoom Metcon Turbo 2 puts a shot of adrenalizing speed into your everyday workout. It combines stability and responsiveness in a lightweight package to help you move quickly during circuit training, high intensity intervals on the treadmill, a squeezed-in cardio workout on the way home whatever you choose. From the Zoom Air cushioning underfoot to the rope wrap at the instep, every detail is pared down to minimize weight while maximizing function and durability. Lighter, stronger materials are built for speed and strength.",4.4,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/zoom-metcon-turbo-2-mens-workout-shoes-qzmdn3/DH3392-004,eda8480a-18dc-5782-9d28-a6478b77f3a2,Sail/Photon Dust/Blue Lightning/Citron Tint,150,115.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/af743e2d-b411-4692-ada6-c84c21a8f6c4/image.jpg"
425,e6769933-5384-5ace-9bdf-ac92ac438e11461315ec-ae81-5515-9df0-c83481f5f216,e6769933-5384-5ace-9bdf-ac92ac438e11,4fb914f5-5419-451b-940d-70396936f8ad,70396936f8ad,3,Nike Zoom Metcon Turbo 2,Men's Workout Shoes,hiit,FOOTWEAR,USD,150,150.0,False,Iron Grey/Black/Phantom/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The Nike Zoom Metcon Turbo 2 puts a shot of adrenalizing speed into your everyday workout. It combines stability and responsiveness in a lightweight package to help you move quickly during circuit training, high intensity intervals on the treadmill, a squeezed-in cardio workout on the way home whatever you choose. From the Zoom Air cushioning underfoot to the rope wrap at the instep, every detail is pared down to minimize weight while maximizing function and durability. Lighter, stronger materials are built for speed and strength.",4.4,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/zoom-metcon-turbo-2-mens-workout-shoes-qzmdn3/DH3392-004,461315ec-ae81-5515-9df0-c83481f5f216,Volt/Wolf Grey/Photon Dust/Diffused Blue,150,150.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/aa67d6c5-4eb9-4e9a-9f23-1e8a04846f34/image.jpg"
426,e6769933-5384-5ace-9bdf-ac92ac438e11aefc3eaa-318e-55a2-a547-7cc7d19d6197,e6769933-5384-5ace-9bdf-ac92ac438e11,4fb914f5-5419-451b-940d-70396936f8ad,70396936f8ad,4,Nike Zoom Metcon Turbo 2,Men's Workout Shoes,hiit,FOOTWEAR,USD,150,150.0,False,Iron Grey/Black/Phantom/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The Nike Zoom Metcon Turbo 2 puts a shot of adrenalizing speed into your everyday workout. It combines stability and responsiveness in a lightweight package to help you move quickly during circuit training, high intensity intervals on the treadmill, a squeezed-in cardio workout on the way home whatever you choose. From the Zoom Air cushioning underfoot to the rope wrap at the instep, every detail is pared down to minimize weight while maximizing function and durability. Lighter, stronger materials are built for speed and strength.",4.4,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/zoom-metcon-turbo-2-mens-workout-shoes-qzmdn3/DH3392-004,aefc3eaa-318e-55a2-a547-7cc7d19d6197,Phantom/Light Orewood Brown/Green Strike/White,150,150.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/184f3c40-8926-46c3-8193-7b8ad95427e2/image.jpg"
427,e6769933-5384-5ace-9bdf-ac92ac438e11dcea5ad3-da6a-548d-a7d3-a1003d63d2fc,e6769933-5384-5ace-9bdf-ac92ac438e11,4fb914f5-5419-451b-940d-70396936f8ad,70396936f8ad,5,Nike Zoom Metcon Turbo 2,Men's Workout Shoes,hiit,FOOTWEAR,USD,150,150.0,False,Iron Grey/Black/Phantom/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The Nike Zoom Metcon Turbo 2 puts a shot of adrenalizing speed into your everyday workout. It combines stability and responsiveness in a lightweight package to help you move quickly during circuit training, high intensity intervals on the treadmill, a squeezed-in cardio workout on the way home whatever you choose. From the Zoom Air cushioning underfoot to the rope wrap at the instep, every detail is pared down to minimize weight while maximizing function and durability. Lighter, stronger materials are built for speed and strength.",4.4,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/zoom-metcon-turbo-2-mens-workout-shoes-qzmdn3/DH3392-004,dcea5ad3-da6a-548d-a7d3-a1003d63d2fc,Black/White/Anthracite/Metallic Cool Grey,150,150.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/d646b481-eece-4618-83b6-2aef6bb85047/image.jpg"
428,e6769933-5384-5ace-9bdf-ac92ac438e11222a38be-d31b-58b6-b1c3-86cc80c85e56,e6769933-5384-5ace-9bdf-ac92ac438e11,4fb914f5-5419-451b-940d-70396936f8ad,70396936f8ad,6,Nike Zoom Metcon Turbo 2,Men's Workout Shoes,hiit,FOOTWEAR,USD,150,150.0,False,Iron Grey/Black/Phantom/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The Nike Zoom Metcon Turbo 2 puts a shot of adrenalizing speed into your everyday workout. It combines stability and responsiveness in a lightweight package to help you move quickly during circuit training, high intensity intervals on the treadmill, a squeezed-in cardio workout on the way home whatever you choose. From the Zoom Air cushioning underfoot to the rope wrap at the instep, every detail is pared down to minimize weight while maximizing function and durability. Lighter, stronger materials are built for speed and strength.",4.4,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/zoom-metcon-turbo-2-mens-workout-shoes-qzmdn3/DH3392-004,222a38be-d31b-58b6-b1c3-86cc80c85e56,Photon Dust/Light Bone/Cool Grey/White,150,127.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/f6e56fa2-a155-4680-b882-3237a8a525c7/image.jpg"
435,462f69cb-66c4-5ef8-b50c-3d4724d087ca462f69cb-66c4-5ef8-b50c-3d4724d087ca,462f69cb-66c4-5ef8-b50c-3d4724d087ca,db36f9db-1ee3-4b5b-9a6c-7672bda208ba,7672bda208ba,1,Nike Free Metcon 4,Women's Workout Shoes,hiit,FOOTWEAR,USD,120,102.97,True,Black/Mica Green/Cosmic Fuchsia/Noise Aqua,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The Nike Free Metcon 4 combines flexibility with stability to help you get the most out of your training program. Updated ""chain-link"" mesh cools and flexes as you speed through agility drills, while support at the midfoot and heel braces you for your heaviest sets in the weight room.",4.6,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/free-metcon-4-womens-workout-shoes-pxHVt9/CZ0596-004,462f69cb-66c4-5ef8-b50c-3d4724d087ca,Black/Mica Green/Cosmic Fuchsia/Noise Aqua,120,102.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/00f79d75-1056-477a-845a-7017fca55d8a/image.jpg"
436,462f69cb-66c4-5ef8-b50c-3d4724d087ca0e9ecac2-281b-510c-b098-dc5cf5ba997b,462f69cb-66c4-5ef8-b50c-3d4724d087ca,db36f9db-1ee3-4b5b-9a6c-7672bda208ba,7672bda208ba,2,Nike Free Metcon 4,Women's Workout Shoes,hiit,FOOTWEAR,USD,120,102.97,True,Black/Mica Green/Cosmic Fuchsia/Noise Aqua,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The Nike Free Metcon 4 combines flexibility with stability to help you get the most out of your training program. Updated ""chain-link"" mesh cools and flexes as you speed through agility drills, while support at the midfoot and heel braces you for your heaviest sets in the weight room.",4.6,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/free-metcon-4-womens-workout-shoes-pxHVt9/CZ0596-004,0e9ecac2-281b-510c-b098-dc5cf5ba997b,Rush Fuchsia/Pearl Pink/Volt/Black,120,84.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/75307114-3936-44e3-8fbe-784ce3e9284d/image.jpg"
